known,known_for_real,prediction,label,accuracy,ood,type1_ood_error
True,True,0,1,0.6528221512247071,0.7,0.0308839190628328
True,True,7,3,0.6531914893617021,0.7,0.030851063829787233
True,True,7,0,0.6524973432518597,0.7,0.030818278427205102
True,True,4,0,0.6528662420382165,0.7,0.03078556263269639
True,True,1,7,0.6532343584305408,0.7,0.030752916224814422
True,True,1,1,0.652542372881356,0.7,0.03072033898305085
True,True,4,2,0.6518518518518519,0.7,0.030687830687830688
True,True,8,8,0.6522198731501057,0.7,0.0306553911205074
True,True,4,3,0.6515311510031679,0.7,0.030623020063357972
True,True,5,2,0.6518987341772152,0.7,0.03059071729957806
True,True,4,7,0.6512118018967334,0.7,0.030558482613277135
True,True,0,1,0.651578947368421,0.7,0.030526315789473683
True,True,8,8,0.6519453207150369,0.7,0.030494216614090432
True,True,4,8,0.6512605042016807,0.7,0.03046218487394958
True,True,5,2,0.6516264428121721,0.7,0.030430220356768102
True,True,6,5,0.6519916142557652,0.7,0.03039832285115304
True,True,6,5,0.6523560209424084,0.7,0.030366492146596858
True,True,3,4,0.6527196652719666,0.7,0.030334728033472803
True,True,3,4,0.6530825496342738,0.7,0.030303030303030304
True,True,2,6,0.6534446764091858,0.7,0.030271398747390398
True,True,4,2,0.6527632950990615,0.7,0.03023983315954119
True,True,7,3,0.653125,0.7,0.030208333333333334
True,True,2,9,0.6524453694068678,0.7,0.030176899063475548
True,True,3,4,0.6528066528066528,0.7,0.030145530145530147
True,True,4,1,0.652128764278297,0.7,0.030114226375908618
True,True,5,5,0.6514522821576764,0.7,0.03008298755186722
True,True,4,0,0.6518134715025907,0.7,0.03005181347150259
True,True,7,3,0.6521739130434783,0.7,0.030020703933747412
True,True,4,0,0.6525336091003102,0.7,0.02998965873836608
True,True,9,9,0.6528925619834711,0.7,0.029958677685950414
True,True,7,3,0.653250773993808,0.7,0.029927760577915376
True,True,7,3,0.6536082474226804,0.7,0.029896907216494847
True,True,5,5,0.6529351184346035,0.7,0.029866117404737384
True,True,6,5,0.6532921810699589,0.7,0.029835390946502057
True,True,6,5,0.6536485097636177,0.7,0.029804727646454265
True,True,7,0,0.6529774127310062,0.7,0.029774127310061602
True,True,2,6,0.6533333333333333,0.7,0.029743589743589743
True,True,2,0,0.6526639344262295,0.7,0.02971311475409836
True,True,7,3,0.6530194472876152,0.7,0.02968270214943705
True,True,5,2,0.6533742331288344,0.7,0.02965235173824131
True,True,8,8,0.6537282941777324,0.7,0.0296220633299285
True,True,6,5,0.6540816326530612,0.7,0.02959183673469388
True,True,8,8,0.654434250764526,0.7,0.029561671763506627
True,True,7,0,0.6537678207739308,0.7,0.029531568228105907
True,True,8,8,0.6541200406917599,0.7,0.029501525940996948
False,True,3,4,0.6544715447154471,0.7,0.03048780487804878
True,True,5,7,0.6538071065989848,0.7,0.030456852791878174
False,True,5,3,0.6531440162271805,0.7,0.03144016227180527
True,True,6,5,0.6534954407294833,0.7,0.031408308004052685
True,True,0,1,0.6538461538461539,0.7,0.03137651821862348
True,True,2,8,0.6531850353892821,0.7,0.03134479271991911
True,True,7,3,0.6535353535353535,0.7,0.031313131313131314
True,True,7,0,0.6528758829465187,0.7,0.03128153380423814
True,True,1,7,0.6532258064516129,0.7,0.03125
True,True,0,1,0.6535750251762337,0.7,0.03121852970795569
True,True,1,7,0.6539235412474849,0.7,0.03118712273641851
True,True,3,4,0.6542713567839196,0.7,0.031155778894472363
True,True,3,4,0.6546184738955824,0.7,0.03112449799196787
True,True,2,6,0.6549648946840522,0.7,0.031093279839518557
True,True,1,1,0.654308617234469,0.7,0.031062124248496994
True,True,3,4,0.6546546546546547,0.7,0.031031031031031032
True,True,4,0,0.655,0.7,0.031
True,True,6,3,0.6543456543456544,0.7,0.030969030969030968
True,True,3,4,0.654690618762475,0.7,0.03093812375249501
True,True,3,4,0.6550348953140578,0.7,0.03090727816550349
True,True,5,0,0.6543824701195219,0.7,0.030876494023904383
True,True,5,3,0.6537313432835821,0.7,0.030845771144278607
True,True,6,5,0.6540755467196819,0.7,0.030815109343936383
True,True,2,6,0.6544190665342602,0.7,0.030784508440913606
True,True,2,6,0.6547619047619048,0.7,0.030753968253968252
True,True,5,6,0.6541129831516352,0.7,0.030723488602576808
True,True,5,5,0.6534653465346535,0.7,0.030693069306930693
True,True,2,6,0.6538081107814046,0.7,0.03066271018793274
True,True,5,5,0.6531620553359684,0.7,0.030632411067193676
True,True,5,3,0.6525172754195459,0.7,0.03060217176702863
True,True,2,4,0.6518737672583826,0.7,0.03057199211045365
True,True,7,3,0.6522167487684729,0.7,0.030541871921182268
True,True,5,5,0.6515748031496063,0.7,0.03051181102362205
True,True,5,2,0.6519174041297935,0.7,0.03048180924287119
True,True,7,3,0.6522593320235757,0.7,0.030451866404715127
True,True,4,0,0.6526005888125613,0.7,0.03042198233562316
True,True,0,1,0.6529411764705882,0.7,0.030392156862745098
True,True,5,7,0.6523016650342801,0.7,0.030362389813907934
True,True,5,3,0.6516634050880626,0.7,0.030332681017612523
False,True,6,2,0.6510263929618768,0.7,0.03128054740957967
True,True,8,8,0.6513671875,0.7,0.03125
True,True,3,4,0.6517073170731708,0.7,0.03121951219512195
True,True,6,5,0.652046783625731,0.7,0.031189083820662766
True,True,3,4,0.6523855890944499,0.7,0.0311587147030185
True,True,6,5,0.6527237354085603,0.7,0.0311284046692607
True,True,0,1,0.6530612244897959,0.7,0.031098153547133137
True,True,1,9,0.6524271844660194,0.7,0.031067961165048542
True,True,9,9,0.6527643064985451,0.7,0.031037827352085354
True,True,5,4,0.6521317829457365,0.7,0.031007751937984496
True,True,1,7,0.6524685382381413,0.7,0.030977734753146177
True,True,9,9,0.6528046421663443,0.7,0.030947775628626693
True,True,0,1,0.6531400966183575,0.7,0.030917874396135265
True,True,2,6,0.6534749034749034,0.7,0.03088803088803089
True,True,4,3,0.6528447444551592,0.7,0.03085824493731919
True,True,1,7,0.653179190751445,0.7,0.030828516377649325
True,True,3,4,0.6535129932627527,0.7,0.030798845043310877
True,True,5,5,0.6528846153846154,0.7,0.03076923076923077
True,True,6,5,0.6532180595581172,0.7,0.03073967339097022
True,True,2,9,0.6525911708253359,0.7,0.030710172744721688
True,True,3,4,0.6529242569511026,0.7,0.030680728667305847
True,True,5,2,0.6532567049808429,0.7,0.03065134099616858
True,True,7,3,0.6535885167464115,0.7,0.03062200956937799
True,True,5,0,0.652963671128107,0.7,0.030592734225621414
True,True,5,9,0.6523400191021967,0.7,0.030563514804202482
True,True,3,4,0.6526717557251909,0.7,0.030534351145038167
True,True,5,0,0.652049571020019,0.7,0.030505243088655862
True,True,4,7,0.6514285714285715,0.7,0.030476190476190476
True,True,7,0,0.6508087535680305,0.7,0.030447193149381543
True,True,0,1,0.6511406844106464,0.7,0.030418250950570342
True,True,1,7,0.6514719848053181,0.7,0.030389363722697058
True,True,2,6,0.6518026565464896,0.7,0.030360531309297913
True,True,2,3,0.6511848341232227,0.7,0.03033175355450237
True,True,4,8,0.6505681818181818,0.7,0.030303030303030304
True,True,7,3,0.6508987701040682,0.7,0.030274361400189215
True,True,4,1,0.6502835538752363,0.7,0.030245746691871456
True,True,3,4,0.6506137865911237,0.7,0.030217186024551465
True,True,1,1,0.65,0.7,0.03018867924528302
True,True,0,1,0.6503298774740811,0.7,0.030160226201696512
True,True,6,5,0.6506591337099812,0.7,0.030131826741996232
True,True,2,6,0.6509877704609596,0.7,0.030103480714957668
True,True,1,7,0.6513157894736842,0.7,0.03007518796992481
True,True,6,5,0.6516431924882629,0.7,0.03004694835680751
True,True,5,2,0.6519699812382739,0.7,0.0300187617260788
True,True,4,0,0.6522961574507966,0.7,0.02999062792877226
True,True,5,8,0.651685393258427,0.7,0.0299625468164794
True,True,3,4,0.6520112254443405,0.7,0.029934518241347054
True,True,5,9,0.6514018691588785,0.7,0.029906542056074768
True,True,1,7,0.6517273576097106,0.7,0.029878618113912233
True,True,4,0,0.6520522388059702,0.7,0.029850746268656716
True,True,3,4,0.65237651444548,0.7,0.02982292637465051
True,True,5,1,0.6517690875232774,0.7,0.0297951582867784
True,True,6,5,0.652093023255814,0.7,0.029767441860465118
True,True,9,9,0.6524163568773235,0.7,0.02973977695167286
True,True,2,6,0.6527390900649953,0.7,0.029712163416898793
True,True,1,7,0.6530612244897959,0.7,0.029684601113172542
True,True,7,3,0.6533827618164968,0.7,0.029657089898053754
False,True,1,8,0.6527777777777778,0.7,0.030555555555555555
True,True,8,8,0.6530989824236818,0.7,0.030527289546716005
True,True,3,4,0.6534195933456562,0.7,0.030499075785582256
True,True,3,4,0.6537396121883656,0.7,0.030470914127423823
True,True,6,5,0.6540590405904059,0.7,0.03044280442804428
True,True,3,4,0.6543778801843319,0.7,0.030414746543778803
True,True,9,9,0.6546961325966851,0.7,0.03038674033149171
True,True,1,1,0.6540938362465502,0.7,0.03035878564857406
True,True,8,8,0.6544117647058824,0.7,0.030330882352941176
True,True,3,4,0.6547291092745638,0.7,0.030303030303030304
True,True,6,5,0.655045871559633,0.7,0.030275229357798167
True,True,5,2,0.6553620531622365,0.7,0.03024747937671861
True,True,5,2,0.6556776556776557,0.7,0.03021978021978022
True,True,2,3,0.6550777676120768,0.7,0.03019213174748399
True,True,4,2,0.6544789762340036,0.7,0.03016453382084095
True,True,3,4,0.6547945205479452,0.7,0.030136986301369864
True,True,4,2,0.6541970802919708,0.7,0.030109489051094892
False,True,7,9,0.6536007292616226,0.7,0.03099361896080219
True,True,0,1,0.6539162112932605,0.7,0.030965391621129327
True,True,5,5,0.6533212010919017,0.7,0.030937215650591446
True,True,5,2,0.6536363636363637,0.7,0.03090909090909091
True,True,1,7,0.6539509536784741,0.7,0.030881017257039057
True,True,2,6,0.6542649727767695,0.7,0.030852994555353903
True,True,3,4,0.6545784224841342,0.7,0.030825022665457842
True,True,2,3,0.6539855072463768,0.7,0.030797101449275364
True,True,2,6,0.6542986425339367,0.7,0.03076923076923077
True,True,1,7,0.6546112115732369,0.7,0.03074141048824593
True,True,4,5,0.6540198735320687,0.7,0.03071364046973803
True,True,7,3,0.6543321299638989,0.7,0.030685920577617327
True,True,1,1,0.6537421100090172,0.7,0.030658250676284943
True,True,4,1,0.6531531531531531,0.7,0.03063063063063063
True,True,5,2,0.6534653465346535,0.7,0.0306030603060306
True,True,5,5,0.6528776978417267,0.7,0.030575539568345324
True,True,1,2,0.6522911051212938,0.7,0.030548068283917342
True,True,1,1,0.651705565529623,0.7,0.03052064631956912
True,True,9,9,0.6520179372197309,0.7,0.030493273542600896
True,True,2,6,0.6523297491039427,0.7,0.03046594982078853
True,True,4,2,0.6517457475380484,0.7,0.03043867502238138
True,True,5,2,0.6520572450805009,0.7,0.03041144901610018
True,True,8,8,0.6523681858802503,0.7,0.03038427167113494
True,True,3,1,0.6517857142857143,0.7,0.030357142857142857
True,True,7,3,0.6520963425512935,0.7,0.030330062444246207
True,True,8,8,0.6524064171122995,0.7,0.030303030303030304
True,True,7,3,0.6527159394479074,0.7,0.030276046304541407
True,True,2,3,0.652135231316726,0.7,0.030249110320284697
True,True,1,9,0.6515555555555556,0.7,0.030222222222222223
True,True,6,2,0.6509769094138543,0.7,0.03019538188277087
True,True,8,8,0.6512866015971606,0.7,0.030168589174800354
True,True,7,3,0.651595744680851,0.7,0.030141843971631204
True,True,1,0,0.6510186005314438,0.7,0.030115146147032774
True,True,7,3,0.6513274336283186,0.7,0.03008849557522124
True,True,0,1,0.6516357206012379,0.7,0.030061892130857647
True,True,4,0,0.6519434628975265,0.7,0.030035335689045935
True,True,5,6,0.6513680494263019,0.7,0.03000882612533098
True,True,1,9,0.6507936507936508,0.7,0.029982363315696647
True,True,5,2,0.6511013215859031,0.7,0.029955947136563875
True,True,8,8,0.6514084507042254,0.7,0.02992957746478873
True,True,5,2,0.6517150395778364,0.7,0.02990325417766051
True,True,8,8,0.6520210896309314,0.7,0.029876977152899824
True,True,4,7,0.6514486391571555,0.7,0.029850746268656716
True,True,5,3,0.6508771929824562,0.7,0.02982456140350877
True,True,2,3,0.6503067484662577,0.7,0.029798422436459245
True,True,5,2,0.6506129597197898,0.7,0.0297723292469352
True,True,4,0,0.6509186351706037,0.7,0.02974628171478565
True,True,5,5,0.6503496503496503,0.7,0.02972027972027972
True,True,2,8,0.6497816593886463,0.7,0.029694323144104803
True,True,3,9,0.6492146596858639,0.7,0.029668411867364748
True,True,0,1,0.6495204882301656,0.7,0.02964254577157803
True,True,4,0,0.6498257839721254,0.7,0.029616724738675958
True,True,2,8,0.6492602262837249,0.7,0.02959094865100087
True,True,6,5,0.6495652173913044,0.7,0.029565217391304348
True,True,4,0,0.6498696785403997,0.7,0.029539530842745437
True,True,9,9,0.6501736111111112,0.7,0.029513888888888888
True,True,9,9,0.6504770164787511,0.7,0.029488291413703384
True,True,3,4,0.6507798960138648,0.7,0.029462738301559793
True,True,3,4,0.651082251082251,0.7,0.02943722943722944
True,True,5,7,0.6505190311418685,0.7,0.029411764705882353
True,True,0,1,0.6508210890233362,0.7,0.029386343993085567
True,True,6,5,0.6511226252158895,0.7,0.02936096718480138
True,True,1,9,0.6505608283002589,0.7,0.029335634167385678
True,True,1,9,0.65,0.7,0.029310344827586206
False,True,7,3,0.6503014642549526,0.7,0.030146425495262703
True,True,8,8,0.6506024096385542,0.7,0.030120481927710843
True,True,6,2,0.650042992261393,0.7,0.03009458297506449
True,True,6,5,0.6503436426116839,0.7,0.03006872852233677
True,True,2,0,0.6497854077253219,0.7,0.030042918454935622
True,True,9,9,0.6500857632933105,0.7,0.030017152658662092
False,True,2,6,0.6503856041131105,0.7,0.030848329048843187
True,True,5,2,0.6506849315068494,0.7,0.030821917808219176
True,True,5,1,0.6501283147989735,0.7,0.030795551753635585
True,True,9,9,0.6504273504273504,0.7,0.03076923076923077
True,True,3,4,0.6507258753202391,0.7,0.030742954739538857
True,True,5,7,0.6501706484641638,0.7,0.030716723549488054
True,True,5,3,0.649616368286445,0.7,0.030690537084398978
True,True,0,1,0.6499148211243612,0.7,0.030664395229982964
True,True,1,7,0.6502127659574468,0.7,0.030638297872340424
True,True,5,3,0.6496598639455783,0.7,0.030612244897959183
True,True,6,5,0.6499575191163977,0.7,0.03058623619371283
True,True,6,5,0.6502546689303905,0.7,0.030560271646859084
True,True,2,3,0.6497031382527566,0.7,0.030534351145038167
False,True,6,8,0.6491525423728813,0.7,0.03135593220338983
True,True,3,4,0.6494496189669772,0.7,0.03132938187976291
True,True,5,3,0.6489001692047377,0.7,0.031302876480541454
True,True,2,4,0.6483516483516484,0.7,0.03127641589180051
True,True,2,6,0.6486486486486487,0.7,0.03125
True,True,5,3,0.6481012658227848,0.7,0.031223628691983123
True,True,2,3,0.6475548060708263,0.7,0.031197301854974706
True,True,3,4,0.6478517270429655,0.7,0.031171019376579612
True,True,0,1,0.6481481481481481,0.7,0.031144781144781145
True,True,5,6,0.6476030277544155,0.7,0.031118587047939444
True,True,1,7,0.6478991596638656,0.7,0.031092436974789917
True,True,2,6,0.6481947942905122,0.7,0.031066330814441646
True,True,5,2,0.6484899328859061,0.7,0.03104026845637584
True,True,3,4,0.6487845766974015,0.7,0.03101424979044426
True,True,3,8,0.6482412060301508,0.7,0.03098827470686767
True,True,8,8,0.6485355648535565,0.7,0.03096234309623431
True,True,5,2,0.6488294314381271,0.7,0.030936454849498328
True,True,1,2,0.6482873851294904,0.7,0.030910609857978277
True,True,7,3,0.6485809682804674,0.7,0.030884808013355594
True,True,8,8,0.6488740617180984,0.7,0.030859049207673062
True,True,4,9,0.6483333333333333,0.7,0.030833333333333334
True,True,3,4,0.6486261448792673,0.7,0.030807660283097418
True,True,1,7,0.64891846921797,0.7,0.030782029950083195
True,True,5,2,0.6492103075644223,0.7,0.030756442227763924
True,True,9,9,0.6495016611295681,0.7,0.030730897009966777
True,True,8,8,0.649792531120332,0.7,0.030705394190871368
True,True,4,2,0.6492537313432836,0.7,0.03067993366500829
True,True,4,9,0.6487158243579122,0.7,0.030654515327257662
True,True,3,4,0.6490066225165563,0.7,0.030629139072847682
True,True,4,0,0.6492969396195203,0.7,0.030603804797353185
True,True,1,7,0.6495867768595042,0.7,0.030578512396694214
True,True,8,8,0.6498761354252683,0.7,0.0305532617671346
True,True,0,1,0.6501650165016502,0.7,0.03052805280528053
True,True,3,4,0.6504534212695795,0.7,0.030502885408079144
True,True,9,9,0.6507413509060955,0.7,0.030477759472817133
True,True,2,6,0.6510288065843621,0.7,0.030452674897119343
True,True,9,1,0.6504934210526315,0.7,0.03042763157894737
True,True,5,3,0.6499589153656532,0.7,0.030402629416598194
True,True,0,1,0.6502463054187192,0.7,0.030377668308702793
True,True,5,7,0.649712879409352,0.7,0.030352748154224774
True,True,5,8,0.6491803278688525,0.7,0.030327868852459017
True,True,2,8,0.6486486486486487,0.7,0.030303030303030304
True,True,3,4,0.648936170212766,0.7,0.030278232405891982
True,True,4,8,0.6484055600981193,0.7,0.03025347506132461
True,True,4,3,0.6478758169934641,0.7,0.03022875816993464
True,True,5,9,0.6473469387755102,0.7,0.030204081632653063
True,True,8,8,0.6476345840130505,0.7,0.030179445350734094
True,True,5,5,0.6471067644661777,0.7,0.03015484922575387
True,True,4,2,0.6465798045602605,0.7,0.03013029315960912
True,True,5,3,0.646053702196908,0.7,0.030105777054515868
True,True,5,3,0.6455284552845528,0.7,0.03008130081300813
True,True,3,4,0.6458164094232332,0.7,0.030056864337936636
True,True,4,3,0.6452922077922078,0.7,0.030032467532467532
True,True,9,9,0.6455798864557989,0.7,0.030008110300081103
True,True,4,9,0.6450567260940032,0.7,0.029983792544570502
True,True,6,5,0.6453441295546559,0.7,0.029959514170040485
True,True,5,2,0.6456310679611651,0.7,0.029935275080906147
True,True,2,8,0.645109135004042,0.7,0.029911075181891674
True,True,5,2,0.6453957996768982,0.7,0.02988691437802908
True,True,5,3,0.6448748991121872,0.7,0.02986279257465698
True,True,5,1,0.6443548387096775,0.7,0.029838709677419355
True,True,4,7,0.6438356164383562,0.7,0.029814665592264304
True,True,8,8,0.644122383252818,0.7,0.029790660225442835
True,True,8,8,0.6444086886564763,0.7,0.029766693483507644
True,True,6,5,0.6446945337620579,0.7,0.0297427652733119
True,True,2,6,0.6449799196787148,0.7,0.02971887550200803
True,True,6,5,0.6452648475120385,0.7,0.02969502407704655
True,True,0,1,0.6455493183640738,0.7,0.02967121090617482
True,True,5,2,0.6458333333333334,0.7,0.029647435897435896
True,True,4,5,0.6453162530024019,0.7,0.029623698959167333
True,True,3,4,0.6456,0.7,0.0296
True,True,5,2,0.6458832933653078,0.7,0.029576338928856916
True,True,9,9,0.6461661341853036,0.7,0.029552715654952075
True,True,5,9,0.6456504389465283,0.7,0.029529130087789304
True,True,0,1,0.645933014354067,0.7,0.029505582137161084
True,True,6,7,0.6454183266932271,0.7,0.02948207171314741
True,True,2,6,0.6457006369426752,0.7,0.02945859872611465
True,True,2,6,0.6459824980111376,0.7,0.0294351630867144
True,True,8,8,0.6462639109697933,0.7,0.029411764705882353
True,True,5,5,0.6457505957108817,0.7,0.02938840349483717
True,True,9,9,0.6460317460317461,0.7,0.029365079365079365
True,True,6,5,0.6463124504361618,0.7,0.029341792228390166
True,True,3,4,0.6465927099841522,0.7,0.029318541996830427
True,True,6,5,0.6468725257323832,0.7,0.02929532858273951
True,True,3,4,0.6471518987341772,0.7,0.029272151898734177
True,True,8,8,0.6474308300395257,0.7,0.02924901185770751
True,True,5,4,0.6469194312796208,0.7,0.029225908372827805
True,True,2,6,0.6471981057616417,0.7,0.02920284135753749
True,True,2,6,0.6474763406940063,0.7,0.02917981072555205
True,True,1,9,0.6469661150512215,0.7,0.029156816390858944
True,True,3,8,0.6464566929133858,0.7,0.029133858267716535
True,True,3,4,0.6467348544453186,0.7,0.029110936270653028
True,True,2,6,0.6470125786163522,0.7,0.02908805031446541
True,True,1,7,0.6472898664571878,0.7,0.029065200314218383
True,True,4,3,0.6467817896389325,0.7,0.029042386185243328
True,True,1,9,0.6462745098039215,0.7,0.029019607843137254
True,True,5,1,0.64576802507837,0.7,0.028996865203761754
True,True,6,5,0.6460454189506656,0.7,0.028974158183241974
True,True,8,8,0.6463223787167449,0.7,0.028951486697965573
True,True,4,0,0.6465989053948398,0.7,0.028928850664581705
True,True,2,6,0.646875,0.7,0.02890625
True,True,0,1,0.6471506635441062,0.7,0.02888368462138954
True,True,7,3,0.6474258970358814,0.7,0.028861154446177848
True,True,5,6,0.646921278254092,0.7,0.028838659392049885
True,True,6,5,0.647196261682243,0.7,0.02881619937694704
True,True,9,9,0.6474708171206226,0.7,0.028793774319066146
True,True,7,3,0.6477449455676516,0.7,0.028771384136858476
True,True,3,9,0.6472416472416472,0.7,0.028749028749028748
True,True,5,3,0.6467391304347826,0.7,0.02872670807453416
True,True,5,2,0.6470131885182312,0.7,0.028704422032583398
True,True,4,5,0.6465116279069767,0.7,0.02868217054263566
True,True,7,3,0.6467854376452362,0.7,0.02865995352439969
True,True,3,4,0.6470588235294118,0.7,0.02863777089783282
True,True,5,2,0.6473317865429234,0.7,0.028615622583139984
True,True,4,0,0.6476043276661515,0.7,0.0285935085007728
True,True,2,6,0.6478764478764478,0.7,0.02857142857142857
True,True,4,0,0.6481481481481481,0.7,0.02854938271604938
True,True,5,5,0.6476484194294526,0.7,0.028527370855821126
True,True,3,0,0.6471494607087828,0.7,0.028505392912172575
True,True,8,8,0.6474210931485759,0.7,0.02848344880677444
True,True,0,1,0.6476923076923077,0.7,0.02846153846153846
False,True,2,8,0.6471944657955419,0.7,0.029208301306687164
True,True,2,8,0.6466973886328725,0.7,0.029185867895545316
True,True,2,3,0.6462010744435918,0.7,0.02916346891788181
True,True,1,9,0.6457055214723927,0.7,0.029141104294478526
True,True,2,9,0.6452107279693486,0.7,0.029118773946360154
True,True,1,1,0.6447166921898928,0.7,0.02909647779479326
True,True,1,7,0.6449885233358837,0.7,0.029074215761285386
True,True,6,7,0.6444954128440367,0.7,0.0290519877675841
True,True,0,1,0.6447669977081741,0.7,0.029029793735676088
True,True,4,7,0.6442748091603053,0.7,0.02900763358778626
True,True,3,4,0.6445461479786423,0.7,0.028985507246376812
True,True,3,4,0.6448170731707317,0.7,0.028963414634146343
True,True,4,0,0.645087585681645,0.7,0.028941355674028942
True,True,1,7,0.6453576864535768,0.7,0.0289193302891933
True,True,5,2,0.6456273764258555,0.7,0.028897338403041824
True,True,4,0,0.6458966565349544,0.7,0.028875379939209727
True,True,7,0,0.6454062262718299,0.7,0.02885345482156416
True,True,4,8,0.644916540212443,0.7,0.028831562974203338
True,True,1,1,0.6444275966641395,0.7,0.02880970432145565
True,True,6,5,0.6446969696969697,0.7,0.02878787878787879
True,True,3,8,0.6442089326267979,0.7,0.028766086298258896
True,True,8,8,0.6444780635400907,0.7,0.028744326777609682
True,True,6,5,0.6447467876039304,0.7,0.02872260015117158
True,True,2,8,0.6442598187311178,0.7,0.028700906344410877
True,True,2,6,0.6445283018867924,0.7,0.028679245283018868
True,True,6,5,0.6447963800904978,0.7,0.02865761689291101
True,True,9,9,0.6450640542577242,0.7,0.028636021100226075
True,True,0,1,0.6453313253012049,0.7,0.0286144578313253
True,True,5,5,0.6448457486832204,0.7,0.028592927012791574
True,True,5,5,0.6443609022556391,0.7,0.02857142857142857
True,True,0,1,0.6446280991735537,0.7,0.028549962434259956
True,True,5,9,0.6441441441441441,0.7,0.028528528528528527
True,True,9,9,0.6444111027756939,0.7,0.028507126781695424
True,True,4,1,0.643928035982009,0.7,0.02848575712143928
True,True,4,2,0.6434456928838951,0.7,0.02846441947565543
True,True,9,9,0.6437125748502994,0.7,0.02844311377245509
True,True,1,1,0.6432311144353029,0.7,0.028421839940164548
True,True,5,0,0.6427503736920778,0.7,0.028400597907324365
True,True,2,6,0.6430171769977595,0.7,0.028379387602688575
True,True,2,6,0.6432835820895523,0.7,0.028358208955223882
True,True,3,4,0.6435495898583147,0.7,0.028337061894108874
True,True,5,8,0.643070044709389,0.7,0.028315946348733235
True,True,0,1,0.6433358153387937,0.7,0.028294862248696945
True,True,3,4,0.6436011904761905,0.7,0.028273809523809524
True,True,3,4,0.6438661710037175,0.7,0.02825278810408922
True,True,1,9,0.6433878157503715,0.7,0.02823179791976226
True,True,2,6,0.643652561247216,0.7,0.028210838901262063
True,True,3,4,0.6439169139465876,0.7,0.028189910979228485
True,True,2,0,0.6434395848776872,0.7,0.028169014084507043
True,True,9,9,0.6437037037037037,0.7,0.028148148148148148
True,True,1,1,0.6432272390821614,0.7,0.028127313101406367
True,True,1,7,0.643491124260355,0.7,0.028106508875739646
True,True,2,3,0.6430155210643016,0.7,0.028085735402808575
True,True,1,7,0.6432791728212703,0.7,0.028064992614475627
True,True,4,0,0.6435424354243543,0.7,0.028044280442804426
True,True,1,9,0.6430678466076696,0.7,0.028023598820058997
True,True,1,7,0.6433308769344142,0.7,0.02800294767870302
True,True,4,0,0.6435935198821797,0.7,0.027982326951399118
True,True,7,3,0.6438557763061075,0.7,0.027961736571008096
True,True,2,6,0.6441176470588236,0.7,0.027941176470588237
True,True,1,7,0.6443791329904482,0.7,0.027920646583394562
True,True,5,5,0.643906020558003,0.7,0.027900146842878122
True,True,4,0,0.6441672780630961,0.7,0.027879677182685254
True,True,1,7,0.6444281524926686,0.7,0.02785923753665689
True,True,4,2,0.643956043956044,0.7,0.02783882783882784
True,True,9,9,0.6442166910688141,0.7,0.027818448023426062
True,True,2,6,0.6444769568397952,0.7,0.027798098024871983
True,True,9,9,0.6447368421052632,0.7,0.027777777777777776
True,True,7,0,0.6442658875091307,0.7,0.027757487216946677
True,True,2,6,0.6445255474452555,0.7,0.027737226277372264
True,True,1,1,0.6440554339897885,0.7,0.027716994894237783
True,True,5,2,0.6443148688046647,0.7,0.027696793002915453
True,True,2,3,0.6438455935906774,0.7,0.027676620538965767
True,True,1,9,0.6433770014556041,0.7,0.027656477438136828
True,True,3,4,0.6436363636363637,0.7,0.027636363636363636
True,True,9,9,0.6438953488372093,0.7,0.027616279069767442
True,True,8,8,0.6441539578794481,0.7,0.027596223674655047
True,True,8,8,0.6444121915820029,0.7,0.027576197387518143
True,True,9,9,0.6446700507614214,0.7,0.02755620014503263
True,True,1,7,0.644927536231884,0.7,0.02753623188405797
True,True,3,4,0.6451846488052136,0.7,0.027516292541636494
True,True,5,0,0.6447178002894356,0.7,0.027496382054992764
True,True,5,1,0.6442516268980477,0.7,0.0274765003615329
True,True,1,2,0.6437861271676301,0.7,0.02745664739884393
True,True,5,1,0.6433212996389892,0.7,0.027436823104693142
True,True,6,5,0.6435786435786436,0.7,0.027417027417027416
True,True,1,5,0.6431146359048305,0.7,0.0273972602739726
True,True,0,1,0.6433717579250721,0.7,0.027377521613832854
True,True,5,5,0.6429085673146149,0.7,0.027357811375089993
True,True,7,0,0.6424460431654676,0.7,0.027338129496402876
True,True,1,7,0.6427030913012222,0.7,0.027318475916606758
True,True,3,0,0.6422413793103449,0.7,0.027298850574712645
True,True,2,6,0.6424982053122756,0.7,0.027279253409906678
True,True,5,5,0.6420373027259685,0.7,0.027259684361549498
True,True,9,9,0.6422939068100358,0.7,0.02724014336917563
True,True,0,1,0.6425501432664756,0.7,0.027220630372492838
False,True,3,6,0.6420901932712957,0.7,0.02791696492483894
True,True,3,4,0.642346208869814,0.7,0.027896995708154508
True,True,1,7,0.6426018584703359,0.7,0.027877055039313797
True,True,4,2,0.6421428571428571,0.7,0.027857142857142858
True,True,4,7,0.6416845110635261,0.7,0.027837259100642397
True,True,1,2,0.6412268188302425,0.7,0.02781740370898716
True,True,4,3,0.6407697790449037,0.7,0.027797576621525304
True,True,3,4,0.6410256410256411,0.7,0.027777777777777776
True,True,7,3,0.6412811387900356,0.7,0.027758007117437724
False,True,1,9,0.6408250355618776,0.7,0.02844950213371266
